Date,Hour,Quarter,ERCOT Hub Average Price
08/08/2022,11,2,66.87
08/08/2022,11,3,72.10
08/08/2022,11,4,74.96
08/08/2022,12,1,76.96
08/08/2022,12,2,87.67
08/08/2022,12,3,85.80
08/08/2022,12,4,105.15
08/08/2022,13,1,82.50
08/08/2022,13,2,81.50
08/08/2022,13,3,95.83
08/08/2022,13,4,117.24
08/08/2022,14,1,90.80
08/08/2022,14,2,116.53
08/08/2022,14,3,164.74
08/08/2022,14,4,246.77
08/08/2022,15,1,144.39
08/08/2022,15,2,247.51
08/08/2022,15,3,767.94
08/08/2022,15,4,476.70
08/08/2022,16,1,233.02
08/08/2022,16,2,123.19
08/08/2022,16,3,148.37
08/08/2022,16,4,132.88
08/08/2022,17,1,100.01
08/08/2022,17,2,107.80
08/08/2022,17,3,254.91
08/08/2022,17,4,141.63
08/08/2022,18,1,138.86
08/08/2022,18,2,394.45
08/08/2022,18,3,147.04
08/08/2022,18,4,176.39
08/08/2022,19,1,118.49
08/08/2022,19,2,118.43
08/08/2022,19,3,158.12
08/08/2022,19,4,167.99
08/08/2022,20,1,234.82
08/08/2022,20,2,277.44
08/08/2022,20,3,508
08/08/2022,20,4,271.73
08/08/2022,21,1,411.50
08/08/2022,21,2,816.19
08/08/2022,21,3,407.07
08/08/2022,21,4,164.30
08/08/2022,22,1,142.28
08/08/2022,22,2,108.78
08/08/2022,22,3,101.05
08/08/2022,22,4,93.24
08/08/2022,23,1,93.25
08/08/2022,23,2,103.59
08/08/2022,23,3,83.70
08/08/2022,23,4,79
08/08/2022,24,1,80.22
08/08/2022,24,2,79.13
08/08/2022,24,3,75.90
08/08/2022,24,4,75
08/09/2022,1,1,74.15
08/09/2022,1,2,71.79
08/09/2022,1,3,68.19
08/09/2022,1,4,65.73
08/09/2022,2,1,64.55
08/09/2022,2,2,64.66
08/09/2022,2,3,59.99
08/09/2022,2,4,56.20
08/09/2022,3,1,55.76
08/09/2022,3,2,53.69
08/09/2022,3,3,52.55
08/09/2022,3,4,52.36
08/09/2022,4,1,52.40
08/09/2022,4,2,51.16
08/09/2022,4,3,51.30
08/09/2022,4,4,49.54
08/09/2022,5,1,48.50
08/09/2022,5,2,50.96
08/09/2022,5,3,51.28
08/09/2022,5,4,53.05
08/09/2022,6,1,55.57
08/09/2022,6,2,59.20
08/09/2022,6,3,62.95
08/09/2022,6,4,66.27
08/09/2022,7,1,67.59
08/09/2022,7,2,68.47
08/09/2022,7,3,70.91
08/09/2022,7,4,71.13
08/09/2022,8,1,72.23
08/09/2022,8,2,73.08
08/09/2022,8,3,73.65
08/09/2022,8,4,74.22
08/09/2022,9,1,74.08
08/09/2022,9,2,72.92
08/09/2022,9,3,70.91
08/09/2022,9,4,71.07
08/09/2022,10,1,69.90
08/09/2022,10,2,72.47
08/09/2022,10,3,74.42
08/09/2022,10,4,75.16
08/09/2022,11,1,75.22
08/09/2022,11,2,77.86
08/09/2022,11,3,89.92
08/09/2022,11,4,255.15
08/09/2022,12,1,82.98
08/09/2022,12,2,79.02
08/09/2022,12,3,132.99
08/09/2022,12,4,136.06
08/09/2022,13,1,106.43
08/09/2022,13,2,142.67
08/09/2022,13,3,378.09
08/09/2022,13,4,556.33
08/09/2022,14,1,496.56
08/09/2022,14,2,379.18
08/09/2022,14,3,648.17
08/09/2022,14,4,882.11
08/09/2022,15,1,551.41
08/09/2022,15,2,646.44
08/09/2022,15,3,777.98
08/09/2022,15,4,474.84
08/09/2022,16,1,385.73
08/09/2022,16,2,173.89
08/09/2022,16,3,90.44
08/09/2022,16,4,82.01
08/09/2022,17,1,81.47
08/09/2022,17,2,79.85
08/09/2022,17,3,77.12
08/09/2022,17,4,76.24
08/09/2022,18,1,75.51
08/09/2022,18,2,75
08/09/2022,18,3,74.38
08/09/2022,18,4,74.74
08/09/2022,19,1,72.90
08/09/2022,19,2,73.39
08/09/2022,19,3,72.62
08/09/2022,19,4,69.38
08/09/2022,20,1,69.47
08/09/2022,20,2,70.08
08/09/2022,20,3,71.85
08/09/2022,20,4,74.28
08/09/2022,21,1,75.98
08/09/2022,21,2,81.56
08/09/2022,21,3,78.70
08/09/2022,21,4,82.76
08/09/2022,22,1,76.14
08/09/2022,22,2,75.11
08/09/2022,22,3,76.13
08/09/2022,22,4,76.62
08/09/2022,23,1,83.18
08/09/2022,23,2,78.46
08/09/2022,23,3,78.14
08/09/2022,23,4,75.12
08/09/2022,24,1,75.61
08/09/2022,24,2,74.97
08/09/2022,24,3,74.55
08/09/2022,24,4,72.42
08/10/2022,1,1,71.39
08/10/2022,1,2,70.29
08/10/2022,1,3,69.55
08/10/2022,1,4,66.53
08/10/2022,2,1,65.60
08/10/2022,2,2,62.43
08/10/2022,2,3,59.76
08/10/2022,2,4,60.45
08/10/2022,3,1,57.98
08/10/2022,3,2,55.87
08/10/2022,3,3,54.64
08/10/2022,3,4,53.52
08/10/2022,4,1,52.69
08/10/2022,4,2,52.49
08/10/2022,4,3,51.47
08/10/2022,4,4,51.50
08/10/2022,5,1,52.97
08/10/2022,5,2,52.87
08/10/2022,5,3,53.52
08/10/2022,5,4,53.64
08/10/2022,6,1,56
08/10/2022,6,2,62.80
08/10/2022,6,3,65.96
08/10/2022,6,4,68.01
08/10/2022,7,1,67.90
08/10/2022,7,2,69.80
08/10/2022,7,3,69.98
08/10/2022,7,4,69.19
08/10/2022,8,1,70.12
08/10/2022,8,2,70.36
08/10/2022,8,3,69.98
08/10/2022,8,4,70.36
08/10/2022,9,1,72.05
08/10/2022,9,2,72.11
08/10/2022,9,3,72.20
08/10/2022,9,4,71.80
08/10/2022,10,1,69.79
08/10/2022,10,2,70.34
08/10/2022,10,3,71.08
08/10/2022,10,4,74.45
08/10/2022,11,1,74.65
08/10/2022,11,2,76.82
08/10/2022,11,3,79.29
08/10/2022,11,4,80.48
08/10/2022,12,1,78.74
08/10/2022,12,2,79.16
08/10/2022,12,3,88.87
08/10/2022,12,4,84.54
08/10/2022,13,1,79.49
08/10/2022,13,2,86.13
08/10/2022,13,3,92.88
08/10/2022,13,4,93.71
08/10/2022,14,1,95.38
08/10/2022,14,2,100.48
08/10/2022,14,3,94
08/10/2022,14,4,105.68
08/10/2022,15,1,88.84
08/10/2022,15,2,99.68
08/10/2022,15,3,107.08
08/10/2022,15,4,91.89
08/10/2022,16,1,82.67
08/10/2022,16,2,90.92
08/10/2022,16,3,90.42
08/10/2022,16,4,89.03
08/10/2022,17,1,91.65
08/10/2022,17,2,85.36
08/10/2022,17,3,82.64
08/10/2022,17,4,89.93
08/10/2022,18,1,79.15
08/10/2022,18,2,77.75
08/10/2022,18,3,77.01
08/10/2022,18,4,76.48
08/10/2022,19,1,75.04
08/10/2022,19,2,75
08/10/2022,19,3,73.06
08/10/2022,19,4,70.53
08/10/2022,20,1,66.53
08/10/2022,20,2,66.56
08/10/2022,20,3,69.51
08/10/2022,20,4,71.34
08/10/2022,21,1,71.06
08/10/2022,21,2,73.57
08/10/2022,21,3,74.18
08/10/2022,21,4,72.24
08/10/2022,22,1,72.98
08/10/2022,22,2,74.90
08/10/2022,22,3,75.35
08/10/2022,22,4,74.83
08/10/2022,23,1,76.96
08/10/2022,23,2,76.75
08/10/2022,23,3,73.54
08/10/2022,23,4,72.79
08/10/2022,24,1,73.57
08/10/2022,24,2,72.63
08/10/2022,24,3,71.27
08/10/2022,24,4,70.75
08/11/2022,1,1,69.49
08/11/2022,1,2,69.56
08/11/2022,1,3,68.91
08/11/2022,1,4,67.93
08/11/2022,2,1,68.35
08/11/2022,2,2,67.68
08/11/2022,2,3,66.45
08/11/2022,2,4,64.58
08/11/2022,3,1,65.59
08/11/2022,3,2,65.84
08/11/2022,3,3,60.92
08/11/2022,3,4,60.31
08/11/2022,4,1,66.15
08/11/2022,4,2,64.32
08/11/2022,4,3,66.70
08/11/2022,4,4,66.74
08/11/2022,5,1,66.20
08/11/2022,5,2,64.24
08/11/2022,5,3,66.20
08/11/2022,5,4,68.03
08/11/2022,6,1,69.48
08/11/2022,6,2,70.71
08/11/2022,6,3,71.38
08/11/2022,6,4,72.35
08/11/2022,7,1,73.43
08/11/2022,7,2,74.53
08/11/2022,7,3,75.21
08/11/2022,7,4,75.26
08/11/2022,8,1,75.09
08/11/2022,8,2,73.69
08/11/2022,8,3,73.94
08/11/2022,8,4,73.26
08/11/2022,9,1,72.75
08/11/2022,9,2,71.31
08/11/2022,9,3,70.71
08/11/2022,9,4,71.35
08/11/2022,10,1,69.63
08/11/2022,10,2,72.07
08/11/2022,10,3,72.66
08/11/2022,10,4,77
08/11/2022,11,1,77.15
08/11/2022,11,2,77.80
08/11/2022,11,3,76.70
08/11/2022,11,4,76.61
08/11/2022,12,1,76.19
08/11/2022,12,2,78.54
08/11/2022,12,3,99.07
08/11/2022,12,4,115.22
08/11/2022,13,1,81.11
08/11/2022,13,2,92.93
08/11/2022,13,3,120.57
08/11/2022,13,4,148.55
08/11/2022,14,1,148.41
08/11/2022,14,2,153.69
08/11/2022,14,3,127.79
08/11/2022,14,4,533.31
08/11/2022,15,1,171.59
08/11/2022,15,2,352.53
08/11/2022,15,3,226.94
08/11/2022,15,4,200.26
08/11/2022,16,1,183.40
08/11/2022,16,2,294.03
08/11/2022,16,3,266.60
08/11/2022,16,4,281.27
08/11/2022,17,1,301.86
08/11/2022,17,2,827.65
08/11/2022,17,3,275.41
08/11/2022,17,4,219.99
08/11/2022,18,1,193.13
08/11/2022,18,2,222.82
08/11/2022,18,3,146.61
08/11/2022,18,4,110.26
08/11/2022,19,1,101.37
08/11/2022,19,2,328.53
08/11/2022,19,3,110.88
08/11/2022,19,4,106.50
08/11/2022,20,1,132.79
08/11/2022,20,2,96.74
08/11/2022,20,3,106.07
08/11/2022,20,4,92.35
08/11/2022,21,1,99.91
08/11/2022,21,2,154.87
08/11/2022,21,3,100.43
08/11/2022,21,4,93.16
08/11/2022,22,1,85.52
08/11/2022,22,2,82.51
08/11/2022,22,3,80.48
08/11/2022,22,4,80.20
08/11/2022,23,1,96.09
08/11/2022,23,2,87.51
08/11/2022,23,3,80.73
08/11/2022,23,4,78.06
08/11/2022,24,1,77.11
08/11/2022,24,2,76.55
08/11/2022,24,3,75.30
08/11/2022,24,4,72.09
08/12/2022,1,1,73.97
08/12/2022,1,2,74.23
08/12/2022,1,3,74.62
08/12/2022,1,4,72.53
08/12/2022,2,1,71.73
08/12/2022,2,2,71.10
08/12/2022,2,3,69.95
08/12/2022,2,4,69.32
08/12/2022,3,1,68.37
08/12/2022,3,2,68.44
08/12/2022,3,3,67.89
08/12/2022,3,4,67.74
08/12/2022,4,1,69.65
08/12/2022,4,2,69.91
08/12/2022,4,3,71.20
08/12/2022,4,4,71.13
08/12/2022,5,1,71.98
08/12/2022,5,2,72.36
08/12/2022,5,3,72.67
08/12/2022,5,4,73.71
08/12/2022,6,1,74.41
08/12/2022,6,2,75.21
08/12/2022,6,3,76.52
08/12/2022,6,4,77.69
08/12/2022,7,1,79.53
08/12/2022,7,2,80.13
08/12/2022,7,3,80.42
08/12/2022,7,4,82.16
08/12/2022,8,1,80.15
08/12/2022,8,2,80.33
08/12/2022,8,3,78.46
08/12/2022,8,4,78.34
08/12/2022,9,1,78.52
08/12/2022,9,2,77.80
08/12/2022,9,3,77.83
08/12/2022,9,4,79.19
08/12/2022,10,1,76.76
08/12/2022,10,2,75.47
08/12/2022,10,3,76.09
08/12/2022,10,4,78.89
08/12/2022,11,1,83.94
08/12/2022,11,2,85.65
08/12/2022,11,3,90.88
08/12/2022,11,4,85.23
08/12/2022,12,1,83.83
08/12/2022,12,2,84.66
08/12/2022,12,3,87.95
08/12/2022,12,4,115.24
08/12/2022,13,1,106.71
08/12/2022,13,2,165.15
08/12/2022,13,3,235.66
08/12/2022,13,4,212.60
08/12/2022,14,1,146.13
08/12/2022,14,2,189.29
08/12/2022,14,3,324.80
08/12/2022,14,4,321.73
08/12/2022,15,1,138.56
08/12/2022,15,2,335.64
08/12/2022,15,3,445.19
08/12/2022,15,4,224.61
08/12/2022,16,1,131.46
08/12/2022,16,2,183.23
08/12/2022,16,3,194.43
08/12/2022,16,4,108.56
08/12/2022,17,1,87.52
08/12/2022,17,2,88.93
08/12/2022,17,3,90.43
08/12/2022,17,4,89.56
08/12/2022,18,1,85.19
08/12/2022,18,2,86.56
08/12/2022,18,3,87.31
08/12/2022,18,4,85.82
08/12/2022,19,1,87.42
08/12/2022,19,2,85.90
08/12/2022,19,3,85.89
08/12/2022,19,4,84.94
08/12/2022,20,1,87.26
08/12/2022,20,2,117.12
08/12/2022,20,3,133.50
08/12/2022,20,4,147.16
08/12/2022,21,1,292.20
08/12/2022,21,2,301.25
08/12/2022,21,3,184.17
08/12/2022,21,4,120.37
08/12/2022,22,1,128.95
08/12/2022,22,2,109.34
08/12/2022,22,3,87.33
08/12/2022,22,4,87.25
08/12/2022,23,1,91.75
08/12/2022,23,2,85.92
08/12/2022,23,3,84.93
08/12/2022,23,4,82.15
08/12/2022,24,1,84.68
08/12/2022,24,2,83.41
08/12/2022,24,3,80.40
08/12/2022,24,4,76.80
08/13/2022,1,1,76.69
08/13/2022,1,2,77.61
08/13/2022,1,3,77.64
08/13/2022,1,4,76.63
08/13/2022,2,1,76.33
08/13/2022,2,2,75.26
08/13/2022,2,3,75.01
08/13/2022,2,4,74.42
08/13/2022,3,1,74.42
08/13/2022,3,2,73.16
08/13/2022,3,3,73.80
08/13/2022,3,4,72.88
08/13/2022,4,1,72.63
08/13/2022,4,2,71.84
08/13/2022,4,3,69.45
08/13/2022,4,4,70.22
08/13/2022,5,1,69.56
08/13/2022,5,2,71.05
08/13/2022,5,3,69.21
08/13/2022,5,4,69.91
08/13/2022,6,1,72.03
08/13/2022,6,2,71.96
08/13/2022,6,3,70.52
08/13/2022,6,4,71.14
08/13/2022,7,1,70.36
08/13/2022,7,2,72.48
08/13/2022,7,3,71.61
08/13/2022,7,4,70.34
08/13/2022,8,1,71.32
08/13/2022,8,2,73.33
08/13/2022,8,3,74.01
08/13/2022,8,4,72.97
08/13/2022,9,1,73.68
08/13/2022,9,2,74.77
08/13/2022,9,3,74.48
08/13/2022,9,4,75.07
08/13/2022,10,1,75.10
08/13/2022,10,2,77.34
08/13/2022,10,3,80.63
08/13/2022,10,4,82.16
08/13/2022,11,1,81.87
08/13/2022,11,2,80.39
08/13/2022,11,3,81.39
08/13/2022,11,4,85.93
08/13/2022,12,1,108.67
08/13/2022,12,2,118.59
08/13/2022,12,3,152.47
08/13/2022,12,4,197.72
08/13/2022,13,1,105.22
08/13/2022,13,2,97.79
08/13/2022,13,3,104.40
08/13/2022,13,4,110.46
08/13/2022,14,1,90.87
08/13/2022,14,2,87.51
08/13/2022,14,3,112.65
08/13/2022,14,4,114.03
08/13/2022,15,1,109.44
08/13/2022,15,2,122.52
08/13/2022,15,3,150.75
08/13/2022,15,4,196.40
08/13/2022,16,1,228.95
08/13/2022,16,2,222.25
08/13/2022,16,3,190.53
08/13/2022,16,4,125.56
08/13/2022,17,1,174.63
08/13/2022,17,2,150.38
08/13/2022,17,3,131.03
08/13/2022,17,4,99.74
08/13/2022,18,1,115.81
08/13/2022,18,2,183.11
08/13/2022,18,3,130.44
08/13/2022,18,4,126.06
08/13/2022,19,1,121.60
08/13/2022,19,2,126.66
08/13/2022,19,3,115.19
08/13/2022,19,4,120.58
08/13/2022,20,1,172.48
08/13/2022,20,2,282.27
08/13/2022,20,3,382.15
08/13/2022,20,4,225.73
08/13/2022,21,1,132.84
08/13/2022,21,2,116.63
08/13/2022,21,3,99.13
08/13/2022,21,4,90.35
08/13/2022,22,1,109.94
08/13/2022,22,2,96.65
08/13/2022,22,3,87.01
08/13/2022,22,4,85.61
08/13/2022,23,1,80.88
08/13/2022,23,2,81.77
08/13/2022,23,3,80.22
08/13/2022,23,4,78.90
08/13/2022,24,1,78.44
08/13/2022,24,2,79.67
08/13/2022,24,3,77.77
08/13/2022,24,4,75.30
08/14/2022,1,1,76.81
08/14/2022,1,2,76.45
08/14/2022,1,3,75.55
08/14/2022,1,4,70.38
08/14/2022,2,1,66.01
08/14/2022,2,2,64.24
08/14/2022,2,3,58.35
08/14/2022,2,4,56.67
08/14/2022,3,1,56.22
08/14/2022,3,2,54.95
08/14/2022,3,3,52.80
08/14/2022,3,4,52.04
08/14/2022,4,1,52.09
08/14/2022,4,2,51.35
08/14/2022,4,3,52.13
08/14/2022,4,4,51.80
08/14/2022,5,1,49.45
08/14/2022,5,2,47.76
08/14/2022,5,3,46.56
08/14/2022,5,4,45.77
08/14/2022,6,1,45.85
08/14/2022,6,2,45.51
08/14/2022,6,3,45.87
08/14/2022,6,4,46.02
08/14/2022,7,1,46.46
08/14/2022,7,2,47.45
08/14/2022,7,3,47.93
08/14/2022,7,4,46.32
08/14/2022,8,1,46.70
08/14/2022,8,2,46.66
08/14/2022,8,3,47.88
08/14/2022,8,4,49.23
08/14/2022,9,1,50.08
08/14/2022,9,2,50.54
08/14/2022,9,3,51.39
08/14/2022,9,4,51.63
08/14/2022,10,1,50.87
08/14/2022,10,2,50.91
08/14/2022,10,3,53.52
08/14/2022,10,4,56.21
08/14/2022,11,1,59.76
08/14/2022,11,2,67.21
08/14/2022,11,3,73.86
08/14/2022,11,4,73.57
08/14/2022,12,1,76.34
08/14/2022,12,2,78.69
08/14/2022,12,3,78.08
08/14/2022,12,4,78.99
08/14/2022,13,1,79.14
08/14/2022,13,2,79.78
08/14/2022,13,3,87.38
08/14/2022,13,4,85.33
08/14/2022,14,1,81.11
08/14/2022,14,2,78.76
08/14/2022,14,3,81.75
08/14/2022,14,4,91.90
08/14/2022,15,1,83.70
08/14/2022,15,2,91.18
08/14/2022,15,3,85.15
08/14/2022,15,4,89.74
08/14/2022,16,1,86.96
08/14/2022,16,2,93.63
08/14/2022,16,3,98.41
08/14/2022,16,4,100.28
08/14/2022,17,1,98.88
08/14/2022,17,2,97.05
08/14/2022,17,3,98.13
08/14/2022,17,4,93.41
08/14/2022,18,1,99.13
08/14/2022,18,2,102.98
08/14/2022,18,3,104.29
08/14/2022,18,4,93.45
08/14/2022,19,1,115.42
08/14/2022,19,2,96.63
08/14/2022,19,3,91.55
08/14/2022,19,4,93.36
08/14/2022,20,1,97
08/14/2022,20,2,100.86
08/14/2022,20,3,101.08
08/14/2022,20,4,112.37
08/14/2022,21,1,103.91
08/14/2022,21,2,89.07
08/14/2022,21,3,85.63
08/14/2022,21,4,80.10
08/14/2022,22,1,80.02
08/14/2022,22,2,79.72
08/14/2022,22,3,75.72
08/14/2022,22,4,72.58
08/14/2022,23,1,71.21
08/14/2022,23,2,68.14
08/14/2022,23,3,63.90
08/14/2022,23,4,56.39
08/14/2022,24,1,54.37
08/14/2022,24,2,55.02
08/14/2022,24,3,54.07
08/14/2022,24,4,52.45
08/15/2022,1,1,54.54
08/15/2022,1,2,54.44
08/15/2022,1,3,52.19
08/15/2022,1,4,50.32
08/15/2022,2,1,48.29
08/15/2022,2,2,48.39
08/15/2022,2,3,49.84
08/15/2022,2,4,49.32
08/15/2022,3,1,50
08/15/2022,3,2,49.78
08/15/2022,3,3,47.95
08/15/2022,3,4,48.05
08/15/2022,4,1,50.80
08/15/2022,4,2,51.49
08/15/2022,4,3,51.39
08/15/2022,4,4,50.79
08/15/2022,5,1,51.77
08/15/2022,5,2,52.16
08/15/2022,5,3,52.44
08/15/2022,5,4,52.49
08/15/2022,6,1,55.55
08/15/2022,6,2,58.18
08/15/2022,6,3,62.01
08/15/2022,6,4,58.98
08/15/2022,7,1,58.66
08/15/2022,7,2,60.17
08/15/2022,7,3,59.74
08/15/2022,7,4,60.39
08/15/2022,8,1,60.02
08/15/2022,8,2,59.88
08/15/2022,8,3,58.72
08/15/2022,8,4,59.68
08/15/2022,9,1,65.42
08/15/2022,9,2,65.65
08/15/2022,9,3,61.12
08/15/2022,9,4,54.32
08/15/2022,10,1,50.86
08/15/2022,10,2,52.14
08/15/2022,10,3,54.20
08/15/2022,10,4,57.66
08/15/2022,11,1,59.77
08/15/2022,11,2,63.37
08/15/2022,11,3,60.57
08/15/2022,11,4,63.67
08/15/2022,12,1,65.22
08/15/2022,12,2,68.56
08/15/2022,12,3,68.59
08/15/2022,12,4,72.97
08/15/2022,13,1,71.98
08/15/2022,13,2,77.94
08/15/2022,13,3,73.56
08/15/2022,13,4,76.07
08/15/2022,14,1,75.34
08/15/2022,14,2,75.38
08/15/2022,14,3,77.32
08/15/2022,14,4,84.75
08/15/2022,15,1,80.33
08/15/2022,15,2,85.86
08/15/2022,15,3,80.13
08/15/2022,15,4,116.55
08/15/2022,16,1,88.26
08/15/2022,16,2,88.14
08/15/2022,16,3,87.50
08/15/2022,16,4,84.73
08/15/2022,17,1,82.12
08/15/2022,17,2,95.37
08/15/2022,17,3,90.07
08/15/2022,17,4,87.11
08/15/2022,18,1,81.76
08/15/2022,18,2,79.02
08/15/2022,18,3,78.01
08/15/2022,18,4,79.90
08/15/2022,19,1,76.48
08/15/2022,19,2,78.92
08/15/2022,19,3,79.52
08/15/2022,19,4,78.31
08/15/2022,20,1,78.87
08/15/2022,20,2,82.42
08/15/2022,20,3,83.17
08/15/2022,20,4,87
08/15/2022,21,1,86.55
08/15/2022,21,2,86.99
08/15/2022,21,3,85.95
08/15/2022,21,4,84.44
08/15/2022,22,1,85.48
08/15/2022,22,2,78.80
08/15/2022,22,3,77.01
08/15/2022,22,4,75.61
08/15/2022,23,1,75.22
08/15/2022,23,2,77.54
08/15/2022,23,3,71.42
08/15/2022,23,4,66.89
08/15/2022,24,1,66.05
08/15/2022,24,2,63.58
08/15/2022,24,3,63.68
08/15/2022,24,4,57.97
08/16/2022,1,1,57.39
08/16/2022,1,2,56.28
08/16/2022,1,3,55.11
08/16/2022,1,4,53.75
08/16/2022,2,1,53.68
08/16/2022,2,2,52.27
08/16/2022,2,3,50.84
08/16/2022,2,4,49.93
08/16/2022,3,1,51.51
08/16/2022,3,2,53.46
08/16/2022,3,3,52.79
08/16/2022,3,4,52.89
08/16/2022,4,1,53.68
08/16/2022,4,2,53.56
08/16/2022,4,3,53.06
08/16/2022,4,4,53.79
08/16/2022,5,1,53.47
08/16/2022,5,2,54.37
08/16/2022,5,3,54.64
08/16/2022,5,4,56.80
08/16/2022,6,1,59.80
08/16/2022,6,2,61.22
08/16/2022,6,3,66.61
08/16/2022,6,4,64.14
08/16/2022,7,1,61.53
08/16/2022,7,2,66.31
08/16/2022,7,3,69.94
08/16/2022,7,4,67.08
08/16/2022,8,1,64.31
08/16/2022,8,2,64.16
08/16/2022,8,3,64.89
08/16/2022,8,4,65.97
08/16/2022,9,1,73.54
08/16/2022,9,2,76.65
08/16/2022,9,3,74.13
08/16/2022,9,4,75.51
08/16/2022,10,1,72.60
08/16/2022,10,2,78.62
08/16/2022,10,3,77.30
08/16/2022,10,4,73.98
08/16/2022,11,1,77.35
08/16/2022,11,2,76
08/16/2022,11,3,81.07
08/16/2022,11,4,88.54
08/16/2022,12,1,83.52
08/16/2022,12,2,85.84
08/16/2022,12,3,101.60
08/16/2022,12,4,103.94
08/16/2022,13,1,80.84
08/16/2022,13,2,81.86
08/16/2022,13,3,88.76
08/16/2022,13,4,90.95
08/16/2022,14,1,87.87
08/16/2022,14,2,94.84
08/16/2022,14,3,117.42
08/16/2022,14,4,106.23
08/16/2022,15,1,92.85
08/16/2022,15,2,116.61
08/16/2022,15,3,102.02
08/16/2022,15,4,167.55
08/16/2022,16,1,111.91
08/16/2022,16,2,240.68
08/16/2022,16,3,184.40
08/16/2022,16,4,122.24
08/16/2022,17,1,175.19
08/16/2022,17,2,250.62
08/16/2022,17,3,516.58
08/16/2022,17,4,253.36
08/16/2022,18,1,162.91
08/16/2022,18,2,236.08
08/16/2022,18,3,149.32
08/16/2022,18,4,151.20
08/16/2022,19,1,115.74
08/16/2022,19,2,117.79
08/16/2022,19,3,132.93
08/16/2022,19,4,143.33
08/16/2022,20,1,141.55
08/16/2022,20,2,226.79
08/16/2022,20,3,152.47
08/16/2022,20,4,125.20
08/16/2022,21,1,120.19
08/16/2022,21,2,162.78
08/16/2022,21,3,123.53
08/16/2022,21,4,108.51
08/16/2022,22,1,99.07
08/16/2022,22,2,92.72
08/16/2022,22,3,88.93
08/16/2022,22,4,91.05
08/16/2022,23,1,83.55
08/16/2022,23,2,87.67
08/16/2022,23,3,83.67
08/16/2022,23,4,77.41
08/16/2022,24,1,80.11
08/16/2022,24,2,78.72
08/16/2022,24,3,76.18
08/16/2022,24,4,75.34
08/17/2022,1,1,75.86
08/17/2022,1,2,75.78
08/17/2022,1,3,74.76
08/17/2022,1,4,71.92
08/17/2022,2,1,67.60
08/17/2022,2,2,62.11
08/17/2022,2,3,58.93
08/17/2022,2,4,56.54
08/17/2022,3,1,55.57
08/17/2022,3,2,53.95
08/17/2022,3,3,52.64
08/17/2022,3,4,52.07
08/17/2022,4,1,51.68
08/17/2022,4,2,52.14
08/17/2022,4,3,51.58
08/17/2022,4,4,50.90
08/17/2022,5,1,52.56
08/17/2022,5,2,52.23
08/17/2022,5,3,51.75
08/17/2022,5,4,52.31
08/17/2022,6,1,51.89
08/17/2022,6,2,52.85
08/17/2022,6,3,52.85
08/17/2022,6,4,53.37
08/17/2022,7,1,54.19
08/17/2022,7,2,57.09
08/17/2022,7,3,58.85
08/17/2022,7,4,58.82
08/17/2022,8,1,58.45
08/17/2022,8,2,58.67
08/17/2022,8,3,59.23
08/17/2022,8,4,61.35
08/17/2022,9,1,63.06
08/17/2022,9,2,67.69
08/17/2022,9,3,67.65
08/17/2022,9,4,70.16
08/17/2022,10,1,72.34
08/17/2022,10,2,71.90
08/17/2022,10,3,74.63
08/17/2022,10,4,77.15
08/17/2022,11,1,74.32
08/17/2022,11,2,81.45
08/17/2022,11,3,81.71
08/17/2022,11,4,83.80
08/17/2022,12,1,83.87
08/17/2022,12,2,90.20
08/17/2022,12,3,86.37
08/17/2022,12,4,95.07
08/17/2022,13,1,106.19
08/17/2022,13,2,101.43
08/17/2022,13,3,101.80
08/17/2022,13,4,211.89
08/17/2022,14,1,226.35
08/17/2022,14,2,105.01
08/17/2022,14,3,121.34
08/17/2022,14,4,137.01
08/17/2022,15,1,138.81
08/17/2022,15,2,133.83
08/17/2022,15,3,215.73
08/17/2022,15,4,407.93
08/17/2022,16,1,472.63
08/17/2022,16,2,892.73
08/17/2022,16,3,366.95
08/17/2022,16,4,410.53
08/17/2022,17,1,468.32
08/17/2022,17,2,342.33
08/17/2022,17,3,221.98
08/17/2022,17,4,278.76
08/17/2022,18,1,123.12
08/17/2022,18,2,166.69
08/17/2022,18,3,109.55
08/17/2022,18,4,102.98
08/17/2022,19,1,94.67
08/17/2022,19,2,99.90
08/17/2022,19,3,94.30
08/17/2022,19,4,93.37
08/17/2022,20,1,90.95
08/17/2022,20,2,91.45
08/17/2022,20,3,89.45
08/17/2022,20,4,84.38
08/17/2022,21,1,84.99
08/17/2022,21,2,88.47
08/17/2022,21,3,88.14
08/17/2022,21,4,84.54
08/17/2022,22,1,83.70
08/17/2022,22,2,84.38
08/17/2022,22,3,82.85
08/17/2022,22,4,81.97
08/17/2022,23,1,84.05
08/17/2022,23,2,84.02
08/17/2022,23,3,83.49
08/17/2022,23,4,79.09
08/17/2022,24,1,78.86
08/17/2022,24,2,80.19
08/17/2022,24,3,76.66
08/17/2022,24,4,74.51
08/18/2022,1,1,80.33
08/18/2022,1,2,81.76
08/18/2022,1,3,79.76
08/18/2022,1,4,78.42
08/18/2022,2,1,81.60
08/18/2022,2,2,80.85
08/18/2022,2,3,81.83
08/18/2022,2,4,82.55
08/18/2022,3,1,82.37
08/18/2022,3,2,84.05
08/18/2022,3,3,83.10
08/18/2022,3,4,84.21
08/18/2022,4,1,84.74
08/18/2022,4,2,85.16
